start_x,start_y,end_x,end_y,most_left,most_right,most_down,most_up,clean,priority,oneway
-75.6787134,45.424864,-75.6800805,45.4265024,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6989751,45.4116538,-75.7005199,45.4110237,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6928992,45.4248095,-75.6924121,45.4242113,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7074086,45.4143215,-75.7077703,45.4149381,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6638774,45.4203218,-75.6644846,45.4214376,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6525358,45.4238596,-75.6521522,45.4239768,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6637667,45.4101115,-75.6639193,45.4112259,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6776886,45.4252948,-75.6763324,45.4236738,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7228531,45.4245224,-75.7228162,45.4244857,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6840699,45.4136586,-75.6860276,45.4128475,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.723005,45.4244789,-75.7228162,45.4244857,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6683864,45.4294363,-75.6686762,45.4300822,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7011634,45.4090143,-75.6994303,45.4097361,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6855077,45.4122553,-75.6875155,45.4114387,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6999646,45.4103526,-75.6984074,45.4109884,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6851269,45.414887,-75.6870725,45.414056,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7186852,45.4103784,-75.7160947,45.411456,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6748833,45.4264668,-75.6757564,45.4261082,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.673972,45.4134207,-75.6744399,45.4132397,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6752944,45.4128907,-75.6746271,45.4117922,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6949718,45.4069162,-75.6939399,45.4073292,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.657294,45.4242032,-75.6573823,45.4248211,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.710646,45.4272397,-75.7115488,45.426004,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6909466,45.4153927,-75.6929126,45.4145778,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6952745,45.4106362,-75.6973601,45.4097545,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6765023,45.4104102,-75.6784064,45.4097941,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7002582,45.4199413,-75.7007992,45.4205572,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6760578,45.4217062,-75.6770816,45.4212836,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6622831,45.4257762,-75.6603572,45.4259329,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7287665,45.4094109,-75.7286334,45.4095875,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6764575,45.4112659,-75.6755136,45.4114477,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6907871,45.4290003,-75.6889391,45.4297516,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.684763,45.4274937,-75.6852476,45.4280814,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6864828,45.4164496,-75.6884469,45.4156257,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6649472,45.4087599,-75.6651132,45.4087724,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6979537,45.4234948,-75.6965359,45.4240269,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6989448,45.4143113,-75.700632,45.4136096,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6816852,45.4149703,-75.6816381,45.4150436,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6713617,45.4236648,-75.6699801,45.422017,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.716427,45.4153709,-75.7165188,45.4154524,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.7133334,45.4299305,-75.7140341,45.429988,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6788663,45.4205271,-75.6779789,45.4209177,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6668084,45.4262093,-75.6664739,45.4254984,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6548686,45.4250034,-75.6549884,45.4256325,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7165966,45.4256558,-75.7165731,45.424789,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.7065247,45.4180982,-75.7089961,45.4170413,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6928803,45.4211157,-75.691281,45.4217616,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7178636,45.4204805,-75.7196888,45.419678,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7235399,45.4256679,-75.723723,45.4259539,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6880183,45.4260939,-75.6879311,45.4261311,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.7174188,45.4290383,-75.7175077,45.4306836,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6897942,45.4171952,-75.6892401,45.4165541,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7262249,45.4241327,-75.7268656,45.4240713,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7117413,45.4114651,-75.7113684,45.410817,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.68355,45.4194062,-75.6834074,45.418725,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7000672,45.4129438,-75.7016127,45.4123176,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6879441,45.4150462,-75.6880453,45.4151632,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6565287,45.4159485,-75.6557656,45.4159982,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6930096,45.4280287,-75.6911182,45.4288541,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6784263,45.4174406,-75.6785421,45.4174557,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7062193,45.4199925,-75.706157,45.4199182,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6875818,45.4255022,-75.6879311,45.4261311,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6915546,45.4130116,-75.6895885,45.413824,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6592013,45.4089402,-75.6570014,45.4106202,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6835969,45.4143763,-75.6844005,45.4140428,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6583007,45.4121221,-75.6578077,45.412063,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6827658,45.4171648,-75.6828261,45.4172784,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6845971,45.4172445,-75.6840862,45.4166348,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7060225,45.4148948,-75.7074086,45.4143215,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6915052,45.4191891,-75.6909416,45.4185216,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6765023,45.4104102,-75.6759829,45.4092497,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6519886,45.4212555,-75.6555225,45.4218536,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7142009,45.4247379,-75.7165731,45.424789,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7007992,45.4205572,-75.6988338,45.421406,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6841152,45.4112487,-75.6841613,45.4110507,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6724636,45.4150306,-75.6719291,45.4168251,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.721619,45.428799,-75.7215958,45.4285135,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6840699,45.4136586,-75.6844005,45.4140428,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6741872,45.4302694,-75.6731745,45.4306652,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6921069,45.4269804,-75.6930096,45.4280287,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6774244,45.4129468,-75.6765985,45.4132822,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6963511,45.4085531,-75.6958388,45.4079391,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6840766,45.4237598,-75.6847465,45.4245486,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6840766,45.4237598,-75.6831516,45.4241299,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6551722,45.4270197,-75.6526394,45.4271809,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.687262,45.417358,-75.6869816,45.4170353,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6862443,45.4130915,-75.6865488,45.4134525,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6948661,45.4242664,-75.6946279,45.4248259,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6987053,45.4287494,-75.6969696,45.4285597,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6849946,45.4233741,-75.6840766,45.4237598,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7147206,45.4162184,-75.7145919,45.4162774,-75.7299279,-75.6515738,45.4068347,45.4308387,False,1,True
-75.7262249,45.4241327,-75.723005,45.4244789,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6762813,45.4281002,-75.6771581,45.4277282,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7197233,45.4241483,-75.7195478,45.423204,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6852095,45.4201265,-75.6865067,45.4194542,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6577986,45.4174958,-75.661619,45.4171845,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.6831425,45.4178474,-75.6845971,45.4172445,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6897942,45.4171952,-75.6878335,45.4180121,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6559932,45.4143063,-75.6558395,45.413351,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6621937,45.4244795,-75.6623441,45.4244733,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6798235,45.4167196,-75.6803517,45.4168527,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6803845,45.4301541,-75.6819403,45.4295081,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6968862,45.4222455,-75.6948602,45.4231625,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6853808,45.4181398,-75.6851062,45.4178156,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6792637,45.4093746,-75.6786512,45.4082848,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7175077,45.4306836,-75.7174188,45.4290383,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7139982,45.4247461,-75.7131046,45.4299136,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6786512,45.4082848,-75.6795876,45.4080215,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6930421,45.4210407,-75.6928803,45.4211157,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6819371,45.4270152,-75.6811426,45.4260588,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6997545,45.4193562,-75.6977922,45.4202049,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7133453,45.4069695,-75.713547,45.4072934,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.682756,45.4117514,-75.6801338,45.412713,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6802806,45.4147893,-75.6811158,45.4143515,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7273345,45.4273558,-75.727271,45.4272753,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6822883,45.4134572,-75.6806759,45.4136275,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6880815,45.4287163,-75.6882153,45.4287219,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.7200017,45.4275797,-75.7192343,45.4276071,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6782784,45.415499,-75.6776102,45.4157552,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7011993,45.4142849,-75.6995261,45.4149744,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.716258,45.4270963,-75.7181932,45.4270098,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7152069,45.4288546,-75.7159352,45.42891,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7097684,45.4099312,-75.7105559,45.4094897,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6725677,45.4209268,-75.6716901,45.4213005,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6895753,45.4305265,-75.690912,45.4299553,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6560799,45.4109952,-75.656074,45.4112081,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6868047,45.4106546,-75.6870978,45.4109723,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6622396,45.4099828,-75.6614724,45.410037,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6569228,45.4307582,-75.6563569,45.4298419,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6869681,45.4075992,-75.6874715,45.4082235,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6836654,45.4114083,-75.682756,45.4117514,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6847465,45.4245486,-75.6866125,45.423744,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7116286,45.4084518,-75.7113353,45.4079212,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.708224,45.4156998,-75.7077703,45.4149381,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6792685,45.4224423,-75.6779789,45.4209177,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6944551,45.4131515,-75.6946721,45.4134035,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.7118753,45.4195406,-75.7120305,45.4188303,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6772966,45.42897,-75.6757402,45.4296188,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6738389,45.4094168,-75.6739124,45.4108359,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6762486,45.4302333,-75.6757402,45.4296188,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.691792,45.4163671,-75.6937226,45.4155095,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6969696,45.4285597,-75.6960333,45.428667,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6948318,45.4272368,-75.6930096,45.4280287,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.7183429,45.4144196,-75.716427,45.4153709,-75.7299279,-75.6515738,45.4068347,45.4308387,False,1,True
-75.7098512,45.408333,-75.7094856,45.4077285,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7090237,45.4069514,-75.7077514,45.4073163,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7213305,45.4275237,-75.7200017,45.4275797,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7188581,45.4233213,-75.7165863,45.4246806,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6641311,45.4249639,-75.6640371,45.4243496,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6787134,45.424864,-75.6776886,45.4252948,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6950029,45.4274404,-75.6948318,45.4272368,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6783197,45.4301937,-75.6788293,45.4307982,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7049736,45.4136257,-75.706612,45.4129487,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6842336,45.4268931,-75.684763,45.4274937,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.691792,45.4163671,-75.6923573,45.417018,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.685516,45.4255038,-75.6860264,45.4261207,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7214162,45.4268736,-75.721323,45.4260545,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6547995,45.424368,-75.655954,45.4242899,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6602464,45.4252394,-75.6601498,45.4246297,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6891924,45.4222514,-75.6901669,45.422547,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6664739,45.4254984,-75.6668084,45.4262093,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6933657,45.4254253,-75.6928992,45.4248095,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.727271,45.4272753,-75.7273345,45.4273558,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6949662,45.4169453,-75.694846,45.4168075,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.721323,45.4260545,-75.719896,45.4261151,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6921069,45.4269804,-75.6903157,45.4279041,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6911182,45.4288541,-75.6907871,45.4290003,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6551722,45.4270197,-75.6552756,45.4278383,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6541629,45.4236227,-75.6541392,45.4234485,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.700632,45.4136096,-75.6989448,45.4143113,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6843034,45.4121139,-75.6864511,45.4116547,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.6527764,45.4096209,-75.6533545,45.4092608,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6859562,45.415852,-75.6879441,45.4150462,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7048224,45.4161564,-75.7064852,45.4154667,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6788663,45.4205271,-75.6801762,45.422069,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6813716,45.414799,-75.6811158,45.4143515,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.684889,45.4146105,-75.6828602,45.4154099,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6584618,45.4122539,-75.6585218,45.4121517,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6581779,45.4212705,-75.6582796,45.4213436,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.7165966,45.4256558,-75.7162504,45.4258663,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7273345,45.4273558,-75.7292399,45.4266352,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6533545,45.4092608,-75.6527764,45.4096209,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6879311,45.4261311,-75.6880183,45.4260939,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6761492,45.4125501,-75.6769932,45.4121967,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7088307,45.4091223,-75.7076284,45.4094803,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6847946,45.4199371,-75.6853663,45.4192752,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7007992,45.4205572,-75.7018936,45.4218073,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6762486,45.4302333,-75.676763,45.4308387,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6892401,45.4165541,-75.687262,45.417358,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6875372,45.4280167,-75.685816,45.4287389,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6884469,45.4156257,-75.6864828,45.4164496,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.665066,45.4080377,-75.6646774,45.4086743,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6749707,45.4091168,-75.6759829,45.4092497,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6719077,45.4174206,-75.6766093,45.4180824,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.7145919,45.4162774,-75.7146542,45.4163833,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7168348,45.4103384,-75.7154094,45.4103615,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7187871,45.4228899,-75.7188581,45.4233213,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6934591,45.4127266,-75.6918812,45.4133883,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7131954,45.4110476,-75.7136074,45.4117343,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6788421,45.42832,-75.6772966,45.42897,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.690503,45.4220537,-75.691281,45.4217616,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7234561,45.4297597,-75.7217036,45.4298246,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7181414,45.4261896,-75.7181932,45.4270098,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6725677,45.4209268,-75.671915,45.4201392,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7268145,45.4070022,-75.7264303,45.4071627,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6744399,45.4132397,-75.6752944,45.4128907,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.67048,45.4240391,-75.6699801,45.422017,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7135887,45.4172506,-75.713454,45.4172087,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7154094,45.4103615,-75.7160947,45.411456,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6522561,45.4245495,-75.6521522,45.4239768,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.682756,45.4117514,-75.6836654,45.4114083,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6769932,45.4121967,-75.6792852,45.4112659,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.674253,45.4078944,-75.6744041,45.407779,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6798693,45.4295475,-75.6814248,45.4288942,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7076634,45.412843,-75.7067548,45.413192,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6657344,45.4271003,-75.6629712,45.4272882,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6963024,45.4242114,-75.6979537,45.4234948,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6771998,45.4190197,-75.6766484,45.4192272,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6565111,45.4160303,-75.656681,45.4160404,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6882051,45.4247374,-75.6877269,45.4249288,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6933556,45.4255584,-75.693437,45.4255206,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.702913,45.4196484,-75.7007992,45.4205572,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.682194,45.4086887,-75.6820508,45.4072488,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6798235,45.4167196,-75.6792768,45.4165619,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6882699,45.4078877,-75.6874715,45.4082235,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7193276,45.4289727,-75.719259,45.4282823,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6997545,45.4193562,-75.7002582,45.4199413,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.7252687,45.4261529,-75.7241159,45.4265676,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6723281,45.4180357,-75.6683193,45.4176406,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.696364,45.415369,-75.6969515,45.4160515,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6919304,45.4198631,-75.6923544,45.4203508,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7126442,45.4129346,-75.7142558,45.415669,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6955978,45.4281486,-75.6960333,45.428667,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6739124,45.4108359,-75.6765023,45.4104102,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6655592,45.4236005,-75.6639366,45.4237097,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.719259,45.4282823,-75.7200585,45.428251,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6860895,45.4228916,-75.6866125,45.423744,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6932062,45.4149164,-75.6912326,45.4157222,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6883949,45.4186674,-75.6889744,45.4193384,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6792685,45.4224423,-75.6801762,45.422069,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7032886,45.4167927,-75.7027776,45.4161723,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6995332,45.4122935,-75.6989751,45.4116538,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
